innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,DS Kulkarni,4.0,0,26,3,6.5,5,1,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,26,1,6.5,9,0,0
1,Mumbai Indians,KA Pollard,2.0,0,10,1,5.0,5,0,0
1,Mumbai Indians,MM Patel,4.0,0,37,0,9.25,8,0,0
1,Mumbai Indians,SL Malinga,4.0,0,17,1,4.25,12,0,0
1,Mumbai Indians,TL Suman,2.0,0,15,0,7.5,2,0,0
2,Deccan Chargers,A Mishra,4.0,0,18,1,4.5,10,0,0
2,Deccan Chargers,Anand Rajan,3.0,0,27,3,9.0,7,4,0
2,Deccan Chargers,DT Christian,3.0,0,21,0,7.0,7,3,0
2,Deccan Chargers,I Sharma,4.0,0,30,2,7.5,11,1,0
2,Deccan Chargers,JP Duminy,2.0,0,3,1,1.5,9,0,0
2,Deccan Chargers,PP Ojha,4.0,0,16,0,4.0,16,0,0
