match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2017-04-13,Kings XI Punjab,Eden Gardens,2.0,0,15,1,7.5,7,0,2
18,2017-04-17,Delhi Daredevils,Feroz Shah Kotla,1.0,0,12,0,12.0,0,0,0
27,2017-04-23,Royal Challengers Bangalore,Eden Gardens,1.4,0,4,3,2.4,7,0,0
30,2017-04-26,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2.0,0,14,0,7.0,2,0,0
32,2017-04-28,Delhi Daredevils,Eden Gardens,1.0,0,15,0,15.0,0,0,0
41,2017-05-03,Rising Pune Supergiant,Eden Gardens,0.2,0,7,0,21.0,0,0,0
46,2017-05-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,15,0,7.5,2,0,0
49,2017-05-09,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,37,0,9.25,8,2,0
54,2017-05-13,Mumbai Indians,Eden Gardens,2.0,0,16,0,8.0,7,2,0
