match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2016-04-09,Rising Pune Supergiants,Wankhede Stadium,1,8,0,0,12.5,lbw b R Bhatia,6
5,2016-04-13,Kolkata Knight Riders,Eden Gardens,1,1,0,0,100.0,not out,6
9,2016-04-16,Gujarat Lions,Wankhede Stadium,1,3,0,0,33.33,c DJ Bravo b PV Tambe,5
14,2016-04-20,Royal Challengers Bangalore,Wankhede Stadium,39,19,4,3,205.26,not out,5
17,2016-04-23,Delhi Daredevils,Feroz Shah Kotla,19,18,0,1,105.56,c CH Morris b Z Khan,6
21,2016-04-25,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",10,9,0,0,111.11,c Sandeep Sharma b MM Sharma,5
24,2016-04-28,Kolkata Knight Riders,Wankhede Stadium,51,17,2,6,300.0,not out,6
37,2016-05-08,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,11,13,2,0,84.62,c BB Sran b MC Henriques,6
41,2016-05-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,35,19,3,2,184.21,not out,5
43,2016-05-13,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27,20,0,3,135.0,b MP Stoinis,6
47,2016-05-15,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,6,0,0,50.0,c Q de Kock b CH Morris,4
54,2016-05-21,Gujarat Lions,Green Park,9,11,0,1,81.82,c DR Smith b DS Kulkarni,6
