match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,14,10,0,2,140.0,c F du Plessis b RA Jadeja,5
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,18,13,2,1,138.46,hit wicket b AD Russell,5
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,15,13,0,1,115.38,c P Negi b A Zampa,5
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,30,11,3,2,272.73,not out,6
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,28,19,2,2,147.37,b S Kaul,5
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,30,19,2,1,157.89,not out,6
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,0,2,0,0,0.0,c AT Carey b MP Stoinis,5
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,21,11,3,1,190.91,not out,4
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,8,4,0,1,200.0,c N Pooran b Mohammed Shami,6
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,60,21,2,7,285.71,not out,6
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,17,15,0,2,113.33,c Mohammed Siraj b CH Morris,6
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,37,14,0,5,264.29,not out,7
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,3,5,0,0,60.0,c AM Rahane b A Nortje,6
