match_number,date,opponent,catches,stumpings,run_outs
22,2015-04-24,Rajasthan Royals,1,0,0
37,2015-05-04,Chennai Super Kings,1,0,0
40,2015-05-06,Kings XI Punjab,1,0,0
59,2015-05-22,Chennai Super Kings,1,0,0
