innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kochi Tuskers Kerala,BB McCullum,1,8,0,0,12.5,c JH Kallis b JD Unadkat,1
1,Kochi Tuskers Kerala,M Klinger,29,26,3,0,111.54,c Iqbal Abdulla b YK Pathan,2
1,Kochi Tuskers Kerala,PA Patel,21,16,4,0,131.25,c R Bhatia b JD Unadkat,3
1,Kochi Tuskers Kerala,DPMD Jayawardene,55,41,2,2,134.15,"run out (S Ladda, JH Kallis)",4
1,Kochi Tuskers Kerala,RA Jadeja,8,11,1,0,72.73,c YK Pathan b R Bhatia,5
1,Kochi Tuskers Kerala,BJ Hodge,35,19,3,2,184.21,not out,6
1,Kochi Tuskers Kerala,RV Gomez,1,1,0,0,100.0,not out,7
2,Kolkata Knight Riders,JH Kallis,45,41,5,0,109.76,b RV Gomez,1
2,Kolkata Knight Riders,EJG Morgan,66,51,8,2,129.41,"run out (PA Patel, R Vinay Kumar)",2
2,Kolkata Knight Riders,G Gambhir,0,1,0,0,0.0,c DPMD Jayawardene b RV Gomez,3
2,Kolkata Knight Riders,MK Tiwary,1,7,0,0,14.29,c BB McCullum b R Vinay Kumar,4
2,Kolkata Knight Riders,YK Pathan,17,13,2,0,130.77,c DPMD Jayawardene b R Vinay Kumar,5
2,Kolkata Knight Riders,MV Boucher,5,4,0,0,125.0,b RP Singh,6
2,Kolkata Knight Riders,B Lee,1,2,0,0,50.0,"run out (RA Jadeja, PA Patel)",7
2,Kolkata Knight Riders,R Bhatia,1,1,0,0,100.0,not out,8
