innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kochi Tuskers Kerala,death,58,1,30,11.6,7,5
1,Kochi Tuskers Kerala,middle,63,2,54,7.0,5,15
1,Kochi Tuskers Kerala,powerplay,35,2,36,5.83,5,19
2,Kolkata Knight Riders,death,39,4,30,7.8,4,8
2,Kolkata Knight Riders,middle,57,3,54,6.33,7,26
2,Kolkata Knight Riders,powerplay,43,0,36,7.17,6,14
