innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kochi Tuskers Kerala,1,BB McCullum,1,8,M Klinger,4,2,6,10
1,Kochi Tuskers Kerala,2,PA Patel,21,16,M Klinger,3,6,24,22
1,Kochi Tuskers Kerala,3,M Klinger,22,18,DPMD Jayawardene,28,22,51,39
1,Kochi Tuskers Kerala,4,DPMD Jayawardene,6,6,RA Jadeja,8,11,15,17
1,Kochi Tuskers Kerala,5,DPMD Jayawardene,21,13,BJ Hodge,14,14,38,26
1,Kochi Tuskers Kerala,6,RV Gomez,1,1,BJ Hodge,21,5,22,6
2,Kolkata Knight Riders,1,JH Kallis,45,41,EJG Morgan,22,21,69,62
2,Kolkata Knight Riders,2,G Gambhir,0,1,EJG Morgan,0,0,0,1
2,Kolkata Knight Riders,3,MK Tiwary,1,7,EJG Morgan,26,14,28,21
2,Kolkata Knight Riders,4,YK Pathan,17,12,EJG Morgan,18,16,35,28
2,Kolkata Knight Riders,5,YK Pathan,0,1,MV Boucher,0,0,0,1
2,Kolkata Knight Riders,6,B Lee,1,2,MV Boucher,5,3,6,5
2,Kolkata Knight Riders,7,R Bhatia,1,1,MV Boucher,0,1,1,2
2,Kolkata Knight Riders,8,R Bhatia,1,1,MV Boucher,0,1,1,2
