match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2016-04-10,Delhi Daredevils,Eden Gardens,15,12,3,0,125.0,not out,3
5,2016-04-13,Mumbai Indians,Eden Gardens,52,29,3,3,179.31,c & b Harbhajan Singh,3
8,2016-04-16,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",11,11,0,0,100.0,not out,4
13,2016-04-19,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",12,11,1,0,109.09,b AR Patel,3
30,2016-05-02,Royal Challengers Bangalore,M Chinnaswamy Stadium,8,12,0,0,66.67,c Sachin Baby b SR Watson,4
38,2016-05-08,Gujarat Lions,Eden Gardens,0,2,0,0,0.0,c KD Karthik b P Kumar,3
45,2016-05-14,Rising Pune Supergiants,Eden Gardens,15,10,1,0,150.0,not out,3
48,2016-05-16,Royal Challengers Bangalore,Eden Gardens,50,35,5,2,142.86,c AB de Villiers b S Aravind,3
51,2016-05-19,Gujarat Lions,Green Park,1,3,0,0,33.33,c SK Raina b DR Smith,3
55,2016-05-22,Sunrisers Hyderabad,Eden Gardens,48,30,2,3,160.0,c KS Williamson b B Kumar,4
58,2016-05-25,Sunrisers Hyderabad,Feroz Shah Kotla,36,28,2,1,128.57,c DJ Hooda b B Kumar,4
