match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
11,2014-04-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,40,1,10.0,9,1,1
15,2014-04-26,Kings XI Punjab,Sheikh Zayed Stadium,4.0,0,28,0,7.0,9,0,0
25,2014-05-05,Rajasthan Royals,"Sardar Patel Stadium, Motera",3.0,0,31,0,10.33,5,0,0
28,2014-05-07,Delhi Daredevils,Feroz Shah Kotla,4.0,0,26,1,6.5,9,2,0
34,2014-05-11,Kings XI Punjab,Barabati Stadium,4.0,0,34,1,8.5,4,1,0
40,2014-05-14,Mumbai Indians,Barabati Stadium,3.0,0,24,0,8.0,5,0,0
43,2014-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,26,3,6.5,10,2,0
47,2014-05-20,Chennai Super Kings,Eden Gardens,4.0,0,29,0,7.25,7,1,1
49,2014-05-22,Royal Challengers Bangalore,Eden Gardens,4.0,0,45,1,11.25,7,0,1
54,2014-05-24,Sunrisers Hyderabad,Eden Gardens,3.0,0,32,0,10.67,6,1,0
57,2014-05-27,Kings XI Punjab,Eden Gardens,4.0,0,13,3,3.25,15,1,0
60,2014-06-01,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,39,1,9.75,9,1,0
