innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,5,Mumbai Indians,RG Sharma,Fazalhaq Farooqi,Vinod Seshan,wicket,upheld,False
2,10,2,Rajasthan Royals,JC Archer,C Bosch,P Joshi,wicket,upheld,False
