innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,PA Patel,0,1.1
1,Chennai Super Kings,2,SP Fleming,1,1.5
1,Chennai Super Kings,3,S Vidyut,11,3.5
1,Chennai Super Kings,4,S Badrinath,38,6.5
1,Chennai Super Kings,5,MS Dhoni,44,8.5
1,Chennai Super Kings,6,SK Raina,88,15.2
1,Chennai Super Kings,7,Joginder Sharma,91,15.5
1,Chennai Super Kings,8,JA Morkel,96,17.1
1,Chennai Super Kings,9,M Muralitharan,96,17.4
1,Chennai Super Kings,10,M Ntini,109,19.6
2,Rajasthan Royals,1,SA Asnodkar,78,11.1
2,Rajasthan Royals,2,YK Pathan,92,12.6
