match_number,date,opponent,catches,stumpings,run_outs
10,2013-04-09,Delhi Daredevils,1,0,0
15,2013-04-13,Pune Warriors,0,0,1
23,2013-04-17,Rajasthan Royals,0,0,1
66,2013-05-15,Rajasthan Royals,1,0,0
