innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,CA Lynn,0,1.3
1,Kolkata Knight Riders,2,Shubman Gill,31,5.6
1,Kolkata Knight Riders,3,N Rana,42,9.2
1,Kolkata Knight Riders,4,SP Narine,80,12.3
1,Kolkata Knight Riders,5,AD Russell,119,17.5
1,Kolkata Knight Riders,6,CR Brathwaite,131,18.2
2,Rajasthan Royals,1,AM Rahane,53,6.2
2,Rajasthan Royals,2,SV Samson,57,7.3
2,Rajasthan Royals,3,SPD Smith,63,8.2
2,Rajasthan Royals,4,BA Stokes,78,11.1
2,Rajasthan Royals,5,STR Binny,98,13.3
2,Rajasthan Royals,6,S Gopal,123,16.2
2,Rajasthan Royals,7,R Parag,167,19.5
