match_number,date,opponent,catches,stumpings,run_outs
3,2011-04-09,Kochi Tuskers Kerala,1,0,0
11,2011-04-14,Deccan Chargers,1,0,0
35,2011-04-29,Pune Warriors,1,0,0
47,2011-05-06,Kings XI Punjab,1,0,0
63,2011-05-17,Kings XI Punjab,1,0,0
