match_number,date,opponent,catches,stumpings,run_outs
49,2022-05-04,Royal Challengers Bangalore,0,0,1
55,2022-05-08,Delhi Capitals,1,0,0
68,2022-05-20,Rajasthan Royals,1,0,0
