innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,3.0,0,33,0,11.0,2,0,0
1,Delhi Daredevils,AD Mathews,3.0,0,41,0,13.67,1,1,0
1,Delhi Daredevils,CH Morris,4.0,0,26,4,6.5,10,0,0
1,Delhi Daredevils,J Yadav,2.0,0,16,0,8.0,2,0,1
1,Delhi Daredevils,PJ Cummins,4.0,0,37,0,9.25,5,0,1
1,Delhi Daredevils,Z Khan,4.0,0,37,0,9.25,4,0,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,29,0,7.25,7,1,0
2,Sunrisers Hyderabad,MC Henriques,3.0,0,32,0,10.67,3,1,0
2,Sunrisers Hyderabad,Mohammed Siraj,4.0,0,39,2,9.75,9,0,0
2,Sunrisers Hyderabad,Rashid Khan,4.0,0,33,0,8.25,5,0,0
2,Sunrisers Hyderabad,S Kaul,4.0,0,32,1,8.0,9,0,0
2,Sunrisers Hyderabad,Yuvraj Singh,1.0,0,6,1,6.0,2,0,0
