match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
16,2009-04-27,Deccan Chargers,Kingsmead,4.0,0,18,2,4.5,10,0,0
22,2009-04-30,Rajasthan Royals,SuperSport Park,2.0,0,11,1,5.5,5,0,0
26,2009-05-02,Delhi Daredevils,New Wanderers Stadium,1.0,0,7,0,7.0,3,0,0
29,2009-05-04,Deccan Chargers,Buffalo Park,1.4,0,12,1,7.2,5,0,0
34,2009-05-07,Kings XI Punjab,SuperSport Park,2.0,0,8,0,4.0,2,0,0
37,2009-05-09,Rajasthan Royals,De Beers Diamond Oval,3.0,0,21,0,7.0,5,0,0
47,2009-05-16,Mumbai Indians,St George's Park,4.0,0,22,1,5.5,7,0,0
51,2009-05-18,Kolkata Knight Riders,SuperSport Park,3.0,0,25,0,8.33,4,0,0
54,2009-05-20,Kings XI Punjab,Kingsmead,4.0,0,17,2,4.25,11,1,0
58,2009-05-23,Royal Challengers Bangalore,New Wanderers Stadium,3.0,0,23,0,7.67,5,0,0
