innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,38,3,30,7.6,4,13
1,Kings XI Punjab,middle,36,5,54,4.0,3,33
1,Kings XI Punjab,powerplay,37,1,36,6.17,6,21
2,Delhi Daredevils,death,60,1,29,12.41,9,6
2,Delhi Daredevils,middle,41,0,28,8.79,5,9
2,Delhi Daredevils,powerplay,12,1,24,3.0,1,16
