match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2013-04-09,Sunrisers Hyderabad,M Chinnaswamy Stadium,15,15,0,1,100.0,c GH Vihari b CL White,4
12,2013-04-11,Kolkata Knight Riders,M Chinnaswamy Stadium,22,22,2,1,100.0,not out,4
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",64,32,8,1,200.0,c DJ Bravo b DP Nannes,4
21,2013-04-16,Delhi Daredevils,M Chinnaswamy Stadium,39,32,3,1,121.88,run out (M Morkel),4
27,2013-04-20,Rajasthan Royals,M Chinnaswamy Stadium,7,8,1,0,87.5,c A Chandila b SR Watson,4
31,2013-04-23,Pune Warriors,M Chinnaswamy Stadium,31,8,3,3,387.5,c M Manhas b MR Marsh,4
37,2013-04-27,Mumbai Indians,Wankhede Stadium,2,3,0,0,66.67,c KD Karthik b DS Kulkarni,4
40,2013-04-29,Rajasthan Royals,Sawai Mansingh Stadium,21,13,3,0,161.54,c JP Faulkner b S Sreesanth,4
46,2013-05-02,Pune Warriors,Subrata Roy Sahara Stadium,50,23,6,2,217.39,not out,4
51,2013-05-06,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",38,19,4,2,200.0,not out,4
57,2013-05-10,Delhi Daredevils,Feroz Shah Kotla,32,17,2,2,188.24,not out,5
60,2013-05-12,Kolkata Knight Riders,JSCA International Stadium Complex,28,22,1,1,127.27,c MS Bisla b L Balaji,4
63,2013-05-14,Kings XI Punjab,M Chinnaswamy Stadium,6,2,0,1,300.0,b P Awana,4
70,2013-05-18,Chennai Super Kings,M Chinnaswamy Stadium,5,3,1,0,166.67,c RA Jadeja b MM Sharma,3
