innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Nehra,2.5,0,35,0,12.35,3,0,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,32,2,8.0,9,0,0
1,Sunrisers Hyderabad,BCJ Cutting,1.1,0,11,0,9.43,2,0,0
1,Sunrisers Hyderabad,KV Sharma,4.0,0,26,0,6.5,6,0,0
1,Sunrisers Hyderabad,MC Henriques,3.0,0,29,1,9.67,4,0,0
1,Sunrisers Hyderabad,Mustafizur Rahman,4.0,0,32,1,8.0,9,0,0
1,Sunrisers Hyderabad,Yuvraj Singh,1.0,0,11,0,11.0,1,0,0
2,Kings XI Punjab,AR Patel,4.0,0,26,1,6.5,9,0,0
2,Kings XI Punjab,Anureet Singh,3.0,0,28,0,9.33,6,0,2
2,Kings XI Punjab,GJ Maxwell,1.0,0,11,0,11.0,2,0,0
2,Kings XI Punjab,M Vijay,1.0,0,8,0,8.0,2,1,0
2,Kings XI Punjab,MM Sharma,3.4,0,40,0,10.91,3,1,0
2,Kings XI Punjab,MP Stoinis,3.0,0,28,0,9.33,5,1,0
2,Kings XI Punjab,Sandeep Sharma,4.0,0,35,1,8.75,6,0,0
