innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,HM Amla,96,56,14,2,171.43,c DA Warner b B Kumar,1
1,Kings XI Punjab,M Vijay,6,12,0,0,50.0,c DA Warner b Mustafizur Rahman,2
1,Kings XI Punjab,WP Saha,27,23,3,0,117.39,c DJ Hooda b MC Henriques,3
1,Kings XI Punjab,Gurkeerat Singh,27,20,4,0,135.0,b B Kumar,4
1,Kings XI Punjab,DA Miller,20,9,2,1,222.22,not out,5
2,Sunrisers Hyderabad,DA Warner,52,41,5,1,126.83,hit wicket b AR Patel,1
2,Sunrisers Hyderabad,S Dhawan,25,22,4,0,113.64,run out (MM Sharma),2
2,Sunrisers Hyderabad,DJ Hooda,34,22,3,1,154.55,c DA Miller b Sandeep Sharma,3
2,Sunrisers Hyderabad,Yuvraj Singh,42,24,3,3,175.0,not out,4
2,Sunrisers Hyderabad,BCJ Cutting,18,11,0,2,163.64,not out,5
