innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,30,5.3
1,Chennai Super Kings,2,SK Raina,90,13.5
1,Chennai Super Kings,3,MS Dhoni,164,20.3
1,Chennai Super Kings,4,DJ Bravo,169,20.6
2,Delhi Daredevils,1,DA Warner,11,2.3
2,Delhi Daredevils,2,MC Juneja,13,2.6
2,Delhi Daredevils,3,DPMD Jayawardene,30,5.6
2,Delhi Daredevils,4,V Sehwag,30,6.1
2,Delhi Daredevils,5,BMAJ Mendis,61,11.2
2,Delhi Daredevils,6,IK Pathan,68,13.2
2,Delhi Daredevils,7,AB Agarkar,73,14.5
2,Delhi Daredevils,8,M Morkel,80,16.2
2,Delhi Daredevils,9,KM Jadhav,82,17.1
2,Delhi Daredevils,10,UT Yadav,83,18.3
