match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2023-03-31,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",8,11,0,0,72.73,b RA Jadeja,4
7,2023-04-04,Delhi Capitals,"Arun Jaitley Stadium, Delhi",5,4,1,0,125.0,c Abishek Porel b KK Ahmed,4
18,2023-04-13,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",8,11,1,0,72.73,c SM Curran b Harpreet Brar,4
23,2023-04-16,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",28,19,3,1,147.37,c YBK Jaiswal b YS Chahal,4
30,2023-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",66,50,2,4,132.0,c KL Rahul b MP Stoinis,3
35,2023-04-25,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",13,14,1,0,92.86,c SA Yadav b PP Chawla,3
39,2023-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",26,20,2,1,130.0,lbw b Harshit Rana,3
44,2023-05-02,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",59,53,7,0,111.32,not out,3
48,2023-05-05,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",39,15,3,3,260.0,not out,3
51,2023-05-07,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",25,15,1,2,166.67,c KH Pandya b Mohsin Khan,3
57,2023-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",4,3,1,0,133.33,c Ishan Kishan b JP Behrendorff,3
62,2023-05-15,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",8,6,1,0,133.33,c RA Tripathi b B Kumar,4
71,2023-05-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",8,7,1,0,114.29,c RA Jadeja b M Theekshana,3
73,2023-05-26,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",28,13,2,2,215.38,not out,4
74,2023-05-29,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",21,12,0,2,175.0,not out,4
