match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2022-03-28,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,37,0,9.25,10,0,0
10,2022-04-02,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",4.0,0,22,1,5.5,9,0,0
16,2022-04-08,Punjab Kings,"Brabourne Stadium, Mumbai",4.0,0,36,1,9.0,9,1,0
21,2022-04-11,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",4.0,0,27,1,6.75,10,0,0
24,2022-04-14,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",2.3,0,18,1,7.2,4,2,0
57,2022-05-10,Lucknow Super Giants,"Maharashtra Cricket Association Stadium, Pune",1.0,0,8,0,8.0,2,0,0
62,2022-05-15,Chennai Super Kings,"Wankhede Stadium, Mumbai",2.0,0,8,0,4.0,5,0,1
67,2022-05-19,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",3.0,0,35,0,11.67,6,1,0
71,2022-05-24,Rajasthan Royals,"Eden Gardens, Kolkata",2.0,0,14,1,7.0,4,1,0
74,2022-05-29,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",4.0,0,17,3,4.25,13,0,0
