match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2021-04-10,Chennai Super Kings,"Wankhede Stadium, Mumbai",4.0,0,47,1,11.75,8,0,0
7,2021-04-15,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.0,0,14,0,4.67,5,0,0
11,2021-04-18,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,28,0,7.0,7,0,0
13,2021-04-20,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,31,0,7.75,11,0,0
20,2021-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,27,0,6.75,12,1,0
33,2021-09-22,Sunrisers Hyderabad,Dubai International Cricket Stadium,2.5,0,22,0,7.76,4,1,1
36,2021-09-25,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,20,1,5.0,13,1,0
41,2021-09-28,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,24,1,6.0,10,1,0
46,2021-10-02,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,41,1,10.25,6,2,0
50,2021-10-04,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,20,1,5.0,8,2,0
56,2021-10-08,Royal Challengers Bangalore,Dubai International Cricket Stadium,1.0,0,11,0,11.0,1,0,0
57,2021-10-10,Chennai Super Kings,Dubai International Cricket Stadium,2.0,0,19,0,9.5,0,0,0
59,2021-10-13,Kolkata Knight Riders,Sharjah Cricket Stadium,3.5,0,27,2,7.04,7,1,0
