match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2013-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2.0,0,12,0,6.0,6,0,0
11,2013-04-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,29,1,7.25,6,0,0
16,2013-04-13,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2.0,0,20,0,10.0,1,0,0
19,2013-04-15,Pune Warriors,"MA Chidambaram Stadium, Chepauk",4.0,0,27,1,6.75,10,0,0
24,2013-04-18,Delhi Daredevils,Feroz Shah Kotla,4.0,0,21,1,5.25,8,0,0
26,2013-04-20,Kolkata Knight Riders,Eden Gardens,4.0,0,20,3,5.0,10,0,0
30,2013-04-22,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",3.0,0,45,0,15.0,1,2,0
34,2013-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",1.0,0,8,0,8.0,4,0,0
38,2013-04-28,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2.0,0,13,0,6.5,5,0,0
42,2013-04-30,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,26,1,6.5,14,0,1
49,2013-05-05,Mumbai Indians,Wankhede Stadium,4.0,0,29,3,7.25,12,0,0
54,2013-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,14,0,7.0,6,0,0
61,2013-05-12,Rajasthan Royals,Sawai Mansingh Stadium,1.1,0,9,0,7.71,3,0,0
73,2013-05-21,Mumbai Indians,Feroz Shah Kotla,4.0,0,31,3,7.75,7,0,0
76,2013-05-26,Mumbai Indians,Eden Gardens,2.0,0,19,0,9.5,2,0,0
