match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2018-04-08,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,3.5,0,34,1,8.87,11,0,1
6,2018-04-11,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,26,1,8.67,9,0,0
9,2018-04-14,Mumbai Indians,Wankhede Stadium,4.0,0,39,2,9.75,5,1,0
13,2018-04-16,Kolkata Knight Riders,Eden Gardens,4.0,1,29,2,7.25,13,0,0
19,2018-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,33,1,8.25,6,0,0
22,2018-04-23,Kings XI Punjab,Arun Jaitley Stadium,3.0,0,21,2,7.0,7,1,0
26,2018-04-27,Kolkata Knight Riders,Arun Jaitley Stadium,4.0,0,44,2,11.0,9,2,0
30,2018-04-30,Chennai Super Kings,Maharashtra Cricket Association Stadium,4.0,0,48,0,12.0,9,0,0
32,2018-05-02,Rajasthan Royals,Arun Jaitley Stadium,3.0,0,26,2,8.67,5,3,0
36,2018-05-05,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,30,0,7.5,8,2,0
42,2018-05-10,Sunrisers Hyderabad,Arun Jaitley Stadium,3.5,0,43,0,11.22,5,0,0
45,2018-05-12,Royal Challengers Bangalore,Arun Jaitley Stadium,4.0,0,40,2,10.0,5,0,0
52,2018-05-18,Chennai Super Kings,Arun Jaitley Stadium,4.0,0,20,2,5.0,11,0,0
55,2018-05-20,Mumbai Indians,Arun Jaitley Stadium,4.0,0,33,1,8.25,8,1,0
