match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2014-04-18,Kings XI Punjab,Sheikh Zayed Stadium,24,19,2,0,126.32,c V Sehwag b P Awana,3
8,2014-04-21,Delhi Daredevils,Sheikh Zayed Stadium,56,41,5,1,136.59,c M Vijay b JDS Neesham,3
10,2014-04-23,Rajasthan Royals,Dubai International Cricket Stadium,4,9,0,0,44.44,c DS Kulkarni b R Bhatia,3
13,2014-04-25,Mumbai Indians,Dubai International Cricket Stadium,1,4,0,0,25.0,st CM Gautam b Harbhajan Singh,3
17,2014-04-27,Sunrisers Hyderabad,Sharjah Cricket Stadium,14,10,1,1,140.0,c Y Venugopal Rao b I Sharma,3
21,2014-05-02,Kolkata Knight Riders,JSCA International Stadium Complex,31,25,4,1,124.0,c SA Yadav b Shakib Al Hasan,3
26,2014-05-05,Delhi Daredevils,Feroz Shah Kotla,47,27,6,1,174.07,not out,3
29,2014-05-07,Kings XI Punjab,Barabati Stadium,35,27,3,1,129.63,c DA Miller b GJ Maxwell,3
33,2014-05-10,Mumbai Indians,Wankhede Stadium,19,11,3,0,172.73,st CM Gautam b KA Pollard,3
37,2014-05-13,Rajasthan Royals,JSCA International Stadium Complex,2,3,0,0,66.67,c R Bhatia b Ankit Sharma,3
42,2014-05-18,Royal Challengers Bangalore,JSCA International Stadium Complex,62,48,6,1,129.17,not out,3
47,2014-05-20,Kolkata Knight Riders,Eden Gardens,65,52,3,5,125.0,c RN ten Doeschate b PP Chawla,3
50,2014-05-22,Sunrisers Hyderabad,JSCA International Stadium Complex,4,7,0,0,57.14,c AJ Finch b KV Sharma,3
53,2014-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,18,18,2,0,100.0,st YV Takawale b Yuvraj Singh,3
58,2014-05-28,Mumbai Indians,Brabourne Stadium,54,33,4,2,163.64,not out,3
59,2014-05-30,Kings XI Punjab,Wankhede Stadium,87,25,12,6,348.0,run out (GJ Bailey),3
