innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,G Gambhir,1,1.3
1,Kolkata Knight Riders,2,MK Pandey,10,2.2
1,Kolkata Knight Riders,3,CA Lynn,90,12.3
1,Kolkata Knight Riders,4,YK Pathan,90,12.5
1,Kolkata Knight Riders,5,JH Kallis,107,16.2
1,Kolkata Knight Riders,6,RV Uthappa,129,18.1
1,Kolkata Knight Riders,7,R Vinay Kumar,150,20.6
2,Royal Challengers Bangalore,1,YV Takawale,67,8.4
2,Royal Challengers Bangalore,2,PA Patel,67,9.1
2,Royal Challengers Bangalore,3,V Kohli,122,16.5
2,Royal Challengers Bangalore,4,Yuvraj Singh,141,19.4
2,Royal Challengers Bangalore,5,AB de Villiers,145,20.4
