match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2019-03-24,Sunrisers Hyderabad,Eden Gardens,68,47,8,3,144.68,lbw b Rashid Khan,2
6,2019-03-27,Kings XI Punjab,Eden Gardens,63,34,2,7,185.29,c MA Agarwal b CV Varun,4
10,2019-03-30,Delhi Capitals,Arun Jaitley Stadium,1,2,0,0,50.0,c K Rabada b HV Patel,4
17,2019-04-05,Royal Challengers Bangalore,M.Chinnaswamy Stadium,37,23,1,2,160.87,c H Klaasen b YS Chahal,4
23,2019-04-09,Chennai Super Kings,MA Chidambaram Stadium,0,3,0,0,0.0,c AT Rayudu b DL Chahar,4
26,2019-04-12,Delhi Capitals,Eden Gardens,11,12,0,1,91.67,b CH Morris,4
29,2019-04-14,Chennai Super Kings,Eden Gardens,21,18,3,0,116.67,c F du Plessis b Imran Tahir,3
35,2019-04-19,Royal Challengers Bangalore,Eden Gardens,85,46,9,5,184.78,not out,5
38,2019-04-21,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,11,11,1,0,100.0,c JM Bairstow b B Kumar,4
43,2019-04-25,Rajasthan Royals,Eden Gardens,21,26,3,0,80.77,c VR Aaron b S Gopal,3
56,2019-05-05,Mumbai Indians,Wankhede Stadium,26,13,0,3,200.0,c KA Pollard b SL Malinga,6
