innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,Ankit Sharma,60,8.5
1,Rajasthan Royals,2,AM Rahane,86,11.4
1,Rajasthan Royals,3,SR Watson,99,13.4
1,Rajasthan Royals,4,KK Nair,114,15.6
1,Rajasthan Royals,5,SPD Smith,133,18.2
1,Rajasthan Royals,6,JP Faulkner,136,19.1
1,Rajasthan Royals,7,STR Binny,137,19.3
1,Rajasthan Royals,8,R Bhatia,147,20.4
2,Chennai Super Kings,1,BB McCullum,20,3.1
2,Chennai Super Kings,2,SK Raina,41,5.2
2,Chennai Super Kings,3,DR Smith,76,10.6
2,Chennai Super Kings,4,R Ashwin,105,15.5
2,Chennai Super Kings,5,F du Plessis,121,18.3
