match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
54,2025-05-04,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,30,2,7.5,9,0,0
64,2025-05-22,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.1,0,29,1,9.16,5,0,0
70,2025-05-27,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,40,1,10.0,6,0,0
