match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2008-04-19,Rajasthan Royals,Feroz Shah Kotla,12,4,3,0,300.0,b SR Watson,2
7,2008-04-22,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",94,41,10,6,229.27,not out,2
13,2008-04-27,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",6,6,1,0,100.0,lbw b IK Pathan,2
17,2008-04-30,Royal Challengers Bangalore,Feroz Shah Kotla,24,12,3,1,200.0,run out (LRPL Taylor),2
20,2008-05-02,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",71,41,7,4,173.17,c M Muralitharan b Joginder Sharma,2
23,2008-05-04,Mumbai Indians,Dr DY Patil Sports Academy,40,20,3,3,200.0,c SM Pollock b DJ Thornely,2
28,2008-05-08,Chennai Super Kings,Feroz Shah Kotla,23,18,3,0,127.78,b MS Gony,2
33,2008-05-11,Rajasthan Royals,Sawai Mansingh Stadium,17,20,2,0,85.0,c M Kaif b SR Watson,2
35,2008-05-13,Kolkata Knight Riders,Eden Gardens,0,1,0,0,0.0,c WP Saha b Shoaib Akhtar,2
37,2008-05-15,Deccan Chargers,Feroz Shah Kotla,0,2,0,0,0.0,c RP Singh b DP Vijaykumar,2
40,2008-05-17,Kings XI Punjab,Feroz Shah Kotla,51,26,2,5,196.15,not out,2
43,2008-05-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,47,19,9,1,247.37,c B Chipli b P Kumar,2
50,2008-05-24,Mumbai Indians,Feroz Shah Kotla,18,6,3,1,300.0,b A Nehra,2
57,2008-05-30,Rajasthan Royals,Wankhede Stadium,3,4,0,0,75.0,c Sohail Tanvir b SR Watson,2
