match_number,date,opponent,catches,stumpings,run_outs
15,2017-04-15,Delhi Daredevils,1,0,0
19,2017-04-17,Sunrisers Hyderabad,1,0,0
47,2017-05-07,Gujarat Lions,1,0,0
