match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
6,Pune Warriors,AC Gilchrist,15,10,2,1,150.0,c MN Samuels b AD Mathews
6,Pune Warriors,Mandeep Singh,31,26,4,0,119.23,b R Sharma
6,Pune Warriors,M Vohra,43,28,7,0,153.57,not out
6,Pune Warriors,DJ Hussey,8,11,1,0,72.73,not out
11,Chennai Super Kings,Mandeep Singh,9,10,1,0,90.0,c DJ Bravo b DP Nannes
11,Chennai Super Kings,AC Gilchrist,9,6,2,0,150.0,c MEK Hussey b DP Nannes
11,Chennai Super Kings,M Vohra,16,11,3,0,145.45,c MEK Hussey b RA Jadeja
11,Chennai Super Kings,DJ Hussey,41,36,4,1,113.89,c DJ Bravo b R Ashwin
11,Chennai Super Kings,Gurkeerat Singh,31,26,3,0,119.23,c DP Nannes b DJ Bravo
11,Chennai Super Kings,Azhar Mahmood,8,7,0,0,114.29,c R Ashwin b CH Morris
11,Chennai Super Kings,R Sathish,8,6,1,0,133.33,c CH Morris b DJ Bravo
11,Chennai Super Kings,PP Chawla,4,5,1,0,80.0,c M Vijay b DJ Bravo
11,Chennai Super Kings,RJ Harris,0,2,0,0,0.0,c DJ Bravo b CH Morris
11,Chennai Super Kings,P Kumar,3,5,0,0,60.0,run out (MS Dhoni)
11,Chennai Super Kings,P Awana,1,5,0,0,20.0,not out
18,Rajasthan Royals,Mandeep Singh,2,8,0,0,25.0,c STR Binny b S Sreesanth
18,Rajasthan Royals,AC Gilchrist,0,2,0,0,0.0,c SK Trivedi b S Sreesanth
18,Rajasthan Royals,M Vohra,3,6,0,0,50.0,run out (JP Faulkner)
18,Rajasthan Royals,DJ Hussey,41,31,4,1,132.26,c R Dravid b SK Trivedi
18,Rajasthan Royals,Gurkeerat Singh,10,15,1,0,66.67,c SV Samson b SK Trivedi
18,Rajasthan Royals,R Sathish,11,12,2,0,91.67,c SV Samson b JP Faulkner
18,Rajasthan Royals,Azhar Mahmood,23,20,3,0,115.0,b KK Cooper
18,Rajasthan Royals,PP Chawla,7,9,0,0,77.78,c AM Rahane b KK Cooper
18,Rajasthan Royals,RJ Harris,2,3,0,0,66.67,not out
18,Rajasthan Royals,P Kumar,15,7,2,1,214.29,run out (SV Samson)
18,Rajasthan Royals,P Awana,0,1,0,0,0.0,c SV Samson b JP Faulkner
20,Kolkata Knight Riders,AC Gilchrist,7,12,1,0,58.33,lbw b SMSM Senanayake
20,Kolkata Knight Riders,Mandeep Singh,41,30,6,0,136.67,c MS Bisla b JH Kallis
20,Kolkata Knight Riders,M Vohra,17,16,2,0,106.25,c & b L Balaji
20,Kolkata Knight Riders,DJ Hussey,12,15,0,0,80.0,c MS Bisla b SP Narine
20,Kolkata Knight Riders,DA Miller,20,17,1,0,117.65,b SMSM Senanayake
20,Kolkata Knight Riders,Azhar Mahmood,0,1,0,0,0.0,c & b SP Narine
20,Kolkata Knight Riders,Gurkeerat Singh,0,1,0,0,0.0,b SP Narine
20,Kolkata Knight Riders,MS Gony,42,18,4,3,233.33,b JH Kallis
20,Kolkata Knight Riders,PP Chawla,11,8,2,0,137.5,not out
20,Kolkata Knight Riders,P Kumar,1,2,0,0,50.0,c YK Pathan b JH Kallis
25,Sunrisers Hyderabad,Mandeep Singh,10,11,1,0,90.91,c Q de Kock b I Sharma
25,Sunrisers Hyderabad,AC Gilchrist,26,25,4,0,104.0,c I Sharma b KV Sharma
25,Sunrisers Hyderabad,PC Valthaty,6,17,0,0,35.29,c NLTC Perera b KV Sharma
25,Sunrisers Hyderabad,DJ Hussey,22,24,1,1,91.67,c PA Reddy b I Sharma
25,Sunrisers Hyderabad,PP Chawla,23,15,1,2,153.33,"run out (PA Reddy, NLTC Perera)"
25,Sunrisers Hyderabad,Gurkeerat Singh,17,12,1,1,141.67,b DW Steyn
25,Sunrisers Hyderabad,Azhar Mahmood,4,4,1,0,100.0,c A Ashish Reddy b A Mishra
25,Sunrisers Hyderabad,MS Gony,0,0,0,0,0.0,"run out (I Sharma, Q de Kock)"
25,Sunrisers Hyderabad,M Vohra,0,1,0,0,0.0,c I Sharma b A Mishra
25,Sunrisers Hyderabad,AD Mascarenhas,5,5,0,0,100.0,not out
25,Sunrisers Hyderabad,P Kumar,3,6,0,0,50.0,not out
29,Pune Warriors,AC Gilchrist,4,3,1,0,133.33,c RV Uthappa b B Kumar
29,Pune Warriors,Mandeep Singh,77,58,7,0,132.76,not out
29,Pune Warriors,Azhar Mahmood,0,4,0,0,0.0,lbw b BAW Mendis
29,Pune Warriors,M Vohra,22,13,3,0,169.23,b Yuvraj Singh
29,Pune Warriors,DA Miller,80,41,5,5,195.12,not out
32,Delhi Daredevils,AC Gilchrist,6,3,1,0,200.0,c J Botha b IK Pathan
32,Delhi Daredevils,Mandeep Singh,24,15,5,0,160.0,run out (DA Warner)
32,Delhi Daredevils,LA Pomersbach,18,10,3,0,180.0,b RE van der Merwe
32,Delhi Daredevils,DA Miller,34,39,3,0,87.18,not out
32,Delhi Daredevils,M Vohra,8,11,1,0,72.73,c & b J Botha
32,Delhi Daredevils,DJ Hussey,20,21,1,1,95.24,c J Botha b A Nehra
32,Delhi Daredevils,PP Chawla,5,3,1,0,166.67,not out
35,Kolkata Knight Riders,AC Gilchrist,27,27,4,0,100.0,c EJG Morgan b R Bhatia
