innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,17,3.6
1,Chennai Super Kings,2,MEK Hussey,20,5.3
1,Chennai Super Kings,3,SK Raina,42,8.4
1,Chennai Super Kings,4,MS Dhoni,46,11.2
1,Chennai Super Kings,5,RA Jadeja,78,16.4
1,Chennai Super Kings,6,JA Morkel,112,19.5
1,Chennai Super Kings,7,DJ Bravo,119,20.5
2,Kings XI Punjab,1,Mandeep Singh,51,7.5
2,Kings XI Punjab,2,N Saini,55,9.2
2,Kings XI Punjab,3,DJ Hussey,69,11.2
2,Kings XI Punjab,4,SD Chitnis,114,16.1
