innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,M Vijay,10,14,MEK Hussey,5,4,17,18
1,Chennai Super Kings,2,MEK Hussey,2,6,SK Raina,1,3,3,9
1,Chennai Super Kings,3,MS Dhoni,5,9,SK Raina,16,10,22,19
1,Chennai Super Kings,4,DJ Bravo,3,9,MS Dhoni,1,7,4,16
1,Chennai Super Kings,5,DJ Bravo,19,18,RA Jadeja,13,14,32,32
1,Chennai Super Kings,6,DJ Bravo,20,11,JA Morkel,14,8,34,19
1,Chennai Super Kings,7,DJ Bravo,6,5,S Anirudha,1,1,7,6
1,Chennai Super Kings,8,R Ashwin,0,1,S Anirudha,0,0,1,1
2,Kings XI Punjab,1,AC Gilchrist,23,20,Mandeep Singh,24,21,51,41
2,Kings XI Punjab,2,N Saini,1,4,AC Gilchrist,3,5,4,9
2,Kings XI Punjab,3,DJ Hussey,9,9,AC Gilchrist,4,3,14,12
2,Kings XI Punjab,4,SD Chitnis,11,12,AC Gilchrist,34,17,45,29
2,Kings XI Punjab,5,Azhar Mahmood,9,7,AC Gilchrist,0,1,9,8
