match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
18,2013-04-14,Kings XI Punjab,Sawai Mansingh Stadium,27,23,3,0,117.39,not out,6
40,2013-04-29,Royal Challengers Bangalore,Sawai Mansingh Stadium,63,41,7,2,153.66,c M Kartik b R Rampaul,3
47,2013-05-03,Kolkata Knight Riders,Eden Gardens,40,36,1,2,111.11,c JH Kallis b R Bhatia,4
50,2013-05-05,Pune Warriors,Sawai Mansingh Stadium,10,6,2,0,166.67,c UA Birla b WD Parnell,6
55,2013-05-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",47,33,5,1,142.42,not out,4
61,2013-05-12,Chennai Super Kings,Sawai Mansingh Stadium,0,5,0,0,0.0,c MS Dhoni b MM Sharma,4
66,2013-05-15,Mumbai Indians,Wankhede Stadium,4,4,1,0,100.0,c PP Ojha b MG Johnson,4
68,2013-05-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",5,7,0,0,71.43,c DW Steyn b A Mishra,4
74,2013-05-22,Sunrisers Hyderabad,Feroz Shah Kotla,10,21,0,0,47.62,lbw b DW Steyn,6
75,2013-05-24,Mumbai Indians,Eden Gardens,0,2,0,0,0.0,c Harbhajan Singh b SL Malinga,4
