innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,69,3,30,13.8,11,6
1,Kolkata Knight Riders,middle,65,2,54,7.22,5,12
1,Kolkata Knight Riders,powerplay,66,0,36,11.0,12,17
2,Royal Challengers Bangalore,death,41,2,30,8.2,3,8
2,Royal Challengers Bangalore,middle,80,3,54,8.89,7,10
2,Royal Challengers Bangalore,powerplay,58,3,36,9.67,9,10
