innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,N Jagadeesan,83,10.2
1,Kolkata Knight Riders,2,JJ Roy,88,10.6
1,Kolkata Knight Riders,3,N Rana,168,18.2
1,Kolkata Knight Riders,4,VR Iyer,169,18.4
1,Kolkata Knight Riders,5,AD Russell,185,19.6
2,Royal Challengers Bangalore,1,F du Plessis,31,3.2
2,Royal Challengers Bangalore,2,Shahbaz Ahmed,51,5.4
2,Royal Challengers Bangalore,3,GJ Maxwell,58,6.5
2,Royal Challengers Bangalore,4,MK Lomror,113,12.3
2,Royal Challengers Bangalore,5,V Kohli,115,13.1
2,Royal Challengers Bangalore,6,SS Prabhudessai,137,15.5
2,Royal Challengers Bangalore,7,PWH de Silva,152,17.5
2,Royal Challengers Bangalore,8,KD Karthik,154,18.3
