innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,23,3.5
1,Mumbai Indians,2,SA Yadav,24,4.3
1,Mumbai Indians,3,Ishan Kishan,38,6.1
1,Mumbai Indians,4,KH Pandya,96,14.5
1,Mumbai Indians,5,HH Pandya,116,16.3
1,Mumbai Indians,6,Q de Kock,119,17.3
2,Kings XI Punjab,1,MA Agarwal,33,4.3
2,Kings XI Punjab,2,CH Gayle,75,10.1
2,Kings XI Punjab,3,N Pooran,108,13.5
2,Kings XI Punjab,4,GJ Maxwell,115,14.3
2,Kings XI Punjab,5,KL Rahul,153,18.3
2,Kings XI Punjab,6,CJ Jordan,176,20.6
