innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Mumbai Indians,death,62,2,30,12.4,9,7
1,Mumbai Indians,middle,71,1,54,7.89,9,21
1,Mumbai Indians,powerplay,43,3,36,7.17,6,18
2,Kings XI Punjab,death,51,2,30,10.2,6,6
2,Kings XI Punjab,middle,74,3,54,8.22,8,20
2,Kings XI Punjab,powerplay,51,1,36,8.5,8,18
