innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,PP Shaw,67,8.3
1,Delhi Capitals,2,DA Warner,69,9.3
1,Delhi Capitals,3,R Powell,74,11.3
2,Lucknow Super Giants,1,KL Rahul,73,10.4
2,Lucknow Super Giants,2,E Lewis,86,13.3
2,Lucknow Super Giants,3,Q de Kock,122,16.6
2,Lucknow Super Giants,4,DJ Hooda,145,20.1
