innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,50,0,30,10.0,6,6
1,Delhi Capitals,middle,47,3,54,5.22,4,24
1,Delhi Capitals,powerplay,52,0,36,8.67,9,18
2,Lucknow Super Giants,death,69,2,42,9.86,7,11
2,Lucknow Super Giants,middle,38,2,41,5.56,3,17
2,Lucknow Super Giants,powerplay,48,0,35,8.23,6,11
