innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,61,34,9,2,179.41,c Q de Kock b K Gowtham,1
1,Delhi Capitals,DA Warner,4,12,0,0,33.33,c A Badoni b Ravi Bishnoi,2
1,Delhi Capitals,R Powell,3,10,0,0,30.0,b Ravi Bishnoi,3
1,Delhi Capitals,RR Pant,39,36,3,2,108.33,not out,4
1,Delhi Capitals,SN Khan,36,28,3,0,128.57,not out,5
2,Lucknow Super Giants,KL Rahul,24,25,1,1,96.0,c PP Shaw b Kuldeep Yadav,1
2,Lucknow Super Giants,Q de Kock,80,52,9,2,153.85,c SN Khan b Kuldeep Yadav,2
2,Lucknow Super Giants,E Lewis,5,13,0,0,38.46,c Kuldeep Yadav b Lalit Yadav,3
2,Lucknow Super Giants,DJ Hooda,11,13,0,0,84.62,c AR Patel b SN Thakur,4
2,Lucknow Super Giants,KH Pandya,19,14,0,1,135.71,not out,5
2,Lucknow Super Giants,A Badoni,10,3,1,1,333.33,not out,6
