innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,AJ Tye,3.0,0,28,0,9.33,8,1,0
1,Lucknow Super Giants,Avesh Khan,3.0,0,32,0,10.67,5,0,0
1,Lucknow Super Giants,JO Holder,4.0,0,30,0,7.5,7,3,0
1,Lucknow Super Giants,K Gowtham,4.0,1,23,1,5.75,15,0,0
1,Lucknow Super Giants,KH Pandya,2.0,0,12,0,6.0,2,0,0
1,Lucknow Super Giants,Ravi Bishnoi,4.0,0,22,2,5.5,11,0,0
2,Delhi Capitals,A Nortje,2.2,0,35,0,15.0,2,0,2
2,Delhi Capitals,AR Patel,2.0,0,11,0,5.5,5,0,0
2,Delhi Capitals,Kuldeep Yadav,3.4,0,31,2,8.45,6,0,0
2,Delhi Capitals,Lalit Yadav,4.0,0,21,1,5.25,9,0,0
2,Delhi Capitals,Mustafizur Rahman,4.0,0,26,0,6.5,8,2,0
2,Delhi Capitals,SN Thakur,3.4,0,29,1,7.91,9,0,0
