match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2018-04-08,Kolkata Knight Riders,Eden Gardens,44,23,1,5,191.3,c MG Johnson b N Rana,4
8,2018-04-13,Kings XI Punjab,M.Chinnaswamy Stadium,57,40,2,4,142.5,c KK Nair b AJ Tye,4
11,2018-04-15,Rajasthan Royals,M.Chinnaswamy Stadium,20,18,1,1,111.11,c JD Unadkat b S Gopal,4
14,2018-04-17,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,c HH Pandya b MJ McClenaghan,3
19,2018-04-21,Delhi Daredevils,M.Chinnaswamy Stadium,90,39,10,5,230.77,not out,4
24,2018-04-25,Chennai Super Kings,M.Chinnaswamy Stadium,68,30,2,8,226.67,c SW Billings b Imran Tahir,3
35,2018-05-05,Chennai Super Kings,Maharashtra Cricket Association Stadium,1,4,0,0,25.0,st MS Dhoni b Harbhajan Singh,4
39,2018-05-07,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,5,8,0,0,62.5,b Rashid Khan,4
45,2018-05-12,Delhi Daredevils,Arun Jaitley Stadium,72,37,4,6,194.59,not out,4
51,2018-05-17,Sunrisers Hyderabad,M.Chinnaswamy Stadium,69,39,12,1,176.92,c S Dhawan b Rashid Khan,3
53,2018-05-19,Rajasthan Royals,Sawai Mansingh Stadium,53,35,7,0,151.43,st H Klaasen b S Gopal,3
