innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,SPD Smith,39,34,4,0,114.71,b LH Ferguson,1
1,Delhi Capitals,S Dhawan,24,20,5,0,120.0,c VR Iyer b LH Ferguson,2
1,Delhi Capitals,SS Iyer,1,5,0,0,20.0,b SP Narine,3
1,Delhi Capitals,RR Pant,39,36,3,0,108.33,"run out (KK Nair, KD Karthik)",4
1,Delhi Capitals,SO Hetmyer,4,5,0,0,80.0,c TG Southee b VR Iyer,5
1,Delhi Capitals,Lalit Yadav,0,3,0,0,0.0,lbw b SP Narine,6
1,Delhi Capitals,AR Patel,0,5,0,0,0.0,c LH Ferguson b VR Iyer,7
1,Delhi Capitals,R Ashwin,9,8,1,0,112.5,c N Rana b TG Southee,8
1,Delhi Capitals,K Rabada,0,1,0,0,0.0,not out,9
1,Delhi Capitals,Avesh Khan,5,3,1,0,166.67,run out (KD Karthik),10
2,Kolkata Knight Riders,Shubman Gill,30,33,1,2,90.91,c SS Iyer b K Rabada,1
2,Kolkata Knight Riders,VR Iyer,14,15,2,0,93.33,b Lalit Yadav,2
2,Kolkata Knight Riders,RA Tripathi,9,5,0,1,180.0,c SPD Smith b Avesh Khan,3
2,Kolkata Knight Riders,N Rana,36,27,2,2,133.33,not out,4
2,Kolkata Knight Riders,EJG Morgan,0,2,0,0,0.0,c Lalit Yadav b R Ashwin,5
2,Kolkata Knight Riders,KD Karthik,12,14,2,0,85.71,b Avesh Khan,6
2,Kolkata Knight Riders,SP Narine,21,10,1,2,210.0,c AR Patel b A Nortje,7
2,Kolkata Knight Riders,TG Southee,3,5,0,0,60.0,b Avesh Khan,8
