innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,4,5,Kolkata Knight Riders,S Dhawan,TG Southee,HAS Khalid,,struck down,True
1,17,6,Kolkata Knight Riders,RR Pant,CV Varun,Nitin Menon,,struck down,False
