match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2025-03-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,44,1,11.0,4,1,0
13,2025-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,28,1,7.0,9,1,0
18,2025-04-05,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,45,1,11.25,6,1,0
22,2025-04-08,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,48,0,12.0,2,0,1
27,2025-04-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2.0,0,39,0,19.5,2,0,0
31,2025-04-15,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.1,1,17,3,5.37,12,0,0
34,2025-04-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,10,2,3.33,11,0,0
37,2025-04-20,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",3.0,0,20,0,6.67,7,1,0
44,2025-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",1.0,0,6,0,6.0,3,1,0
49,2025-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,30,2,7.5,10,2,0
54,2025-05-04,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,31,1,7.75,13,1,0
59,2025-05-18,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",3.0,0,41,2,13.67,7,2,0
66,2025-05-24,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",4.0,0,41,1,10.25,7,1,1
69,2025-05-26,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",4.0,0,34,2,8.5,12,4,0
