match_number,date,opponent,catches,stumpings,run_outs
13,2025-04-01,Lucknow Super Giants,1,0,0
34,2025-04-18,Royal Challengers Bengaluru,1,0,0
37,2025-04-20,Royal Challengers Bengaluru,1,0,0
49,2025-04-30,Chennai Super Kings,1,0,0
59,2025-05-18,Rajasthan Royals,1,0,0
69,2025-05-26,Mumbai Indians,1,0,0
