match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,6,8,0,0,75.0,not out,5
5,2014-04-19,Royal Challengers Bangalore,Dubai International Cricket Stadium,3,7,0,0,42.86,c S Rana b YS Chahal,5
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,12,11,1,0,109.09,b MM Sharma,5
16,2014-04-27,Delhi Daredevils,Sharjah Cricket Stadium,33,30,2,2,110.0,not out,6
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,78,48,3,6,162.5,b IK Pathan,5
22,2014-05-03,Kings XI Punjab,Wankhede Stadium,28,12,2,2,233.33,not out,6
27,2014-05-06,Royal Challengers Bangalore,Wankhede Stadium,43,31,6,0,138.71,"run out (PA Patel, MA Starc)",6
33,2014-05-10,Chennai Super Kings,Wankhede Stadium,0,1,0,0,0.0,c SK Raina b R Ashwin,5
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",6,7,0,0,85.71,not out,5
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,10,11,0,0,90.91,not out,6
44,2014-05-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",14,12,0,1,116.67,not out,3
48,2014-05-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",8,6,0,1,133.33,not out,5
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,11,8,0,1,137.5,c KD Karthik b JD Unadkat,4
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,7,3,0,1,233.33,c BJ Hodge b KK Cooper,4
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,14,8,1,1,175.0,c MM Sharma b A Nehra,5
