match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2014-04-16,Kolkata Knight Riders,Sheikh Zayed Stadium,2.0,0,19,0,9.5,4,0,0
13,2014-04-25,Chennai Super Kings,Dubai International Cricket Stadium,1.0,0,10,0,10.0,0,0,0
20,2014-04-30,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,36,0,9.0,3,0,1
22,2014-05-03,Kings XI Punjab,Wankhede Stadium,2.3,0,32,0,12.8,1,1,0
27,2014-05-06,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,37,0,9.25,8,1,0
33,2014-05-10,Chennai Super Kings,Wankhede Stadium,2.3,0,42,1,16.8,3,3,0
36,2014-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,21,0,10.5,4,1,0
40,2014-05-14,Kolkata Knight Riders,Barabati Stadium,1.0,0,7,0,7.0,1,0,0
44,2014-05-19,Rajasthan Royals,"Sardar Patel Stadium, Motera",1.0,0,11,0,11.0,3,0,0
51,2014-05-23,Delhi Daredevils,Wankhede Stadium,1.0,0,4,0,4.0,2,0,0
56,2014-05-25,Rajasthan Royals,Wankhede Stadium,3.0,0,33,1,11.0,3,1,0
58,2014-05-28,Chennai Super Kings,Brabourne Stadium,1.0,0,10,0,10.0,1,1,1
