match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,34,25,2,2,136.0,lbw b Washington Sundar,4
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,16,14,2,0,114.29,c MS Dhoni b SR Watson,4
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,18,16,2,1,112.5,c MK Pandey b B Stanlake,3
13,2018-04-16,Delhi Daredevils,Eden Gardens,59,35,5,4,168.57,c G Gambhir b CH Morris,4
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,35,27,2,1,129.63,not out,4
18,2018-04-21,Kings XI Punjab,Eden Gardens,3,5,0,0,60.0,run out (),4
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,8,7,1,0,114.29,c & b Avesh Khan,4
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,15,10,2,0,150.0,retired hurt,4
37,2018-05-06,Mumbai Indians,Wankhede Stadium,31,27,3,1,114.81,c JJ Bumrah b HH Pandya,4
41,2018-05-09,Mumbai Indians,Eden Gardens,21,19,2,1,110.53,c BCJ Cutting b HH Pandya,4
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,11,4,1,1,275.0,c DA Miller b MM Sharma,6
49,2018-05-15,Rajasthan Royals,Eden Gardens,21,17,2,1,123.53,lbw b IS Sodhi,4
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,7,5,1,0,140.0,c B Kumar b CR Brathwaite,6
58,2018-05-23,Rajasthan Royals,Eden Gardens,3,5,0,0,60.0,c JD Unadkat b JC Archer,4
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,22,16,1,2,137.5,run out (),3
