match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2024-03-24,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4,5,1,0,80.0,c N Burger b TA Boult,1
11,2024-03-30,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",54,38,5,2,142.11,c JM Sharma b Arshdeep Singh,1
15,2024-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",81,56,8,5,144.64,c Mayank Dagar b RJW Topley,1
21,2024-04-07,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,4,0,1,150.0,c Noor Ahmad b UT Yadav,1
26,2024-04-12,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",19,13,4,0,146.15,lbw b KK Ahmed,1
28,2024-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",10,8,2,0,125.0,c SP Narine b VG Arora,1
34,2024-04-19,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",54,43,5,1,125.58,c MS Dhoni b Mustafizur Rahman,1
39,2024-04-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,3,0,0,0.0,b DL Chahar,1
44,2024-04-27,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",8,3,2,0,266.67,b TA Boult,1
57,2024-05-08,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,5,0,0,40.0,c Nithish Kumar Reddy b B Kumar,2
64,2024-05-14,Delhi Capitals,"Arun Jaitley Stadium, Delhi",12,8,2,0,150.0,c Mukesh Kumar b I Sharma,1
