innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Daredevils,DPMD Jayawardene,11,12,1,1,91.67,lbw b I Sharma,1
1,Delhi Daredevils,V Sehwag,8,17,0,0,47.06,b DJG Sammy,2
1,Delhi Daredevils,UBT Chand,17,24,3,0,70.83,b DW Steyn,3
1,Delhi Daredevils,DA Warner,8,15,0,0,53.33,st PA Patel b A Mishra,4
1,Delhi Daredevils,BMAJ Mendis,11,9,0,0,122.22,c I Sharma b DJG Sammy,5
1,Delhi Daredevils,KM Jadhav,3,4,0,0,75.0,c & b KV Sharma,6
1,Delhi Daredevils,IK Pathan,13,19,0,0,68.42,b DW Steyn,7
1,Delhi Daredevils,J Botha,1,7,0,0,14.29,c PA Patel b NLTC Perera,8
1,Delhi Daredevils,S Nadeem,0,3,0,0,0.0,"run out (GH Vihari, DJG Sammy)",9
1,Delhi Daredevils,A Nehra,0,1,0,0,0.0,b NLTC Perera,10
1,Delhi Daredevils,UT Yadav,2,5,0,0,40.0,not out,11
2,Sunrisers Hyderabad,PA Patel,14,18,1,0,77.78,st KM Jadhav b BMAJ Mendis,1
2,Sunrisers Hyderabad,S Dhawan,22,16,4,0,137.5,lbw b J Botha,2
2,Sunrisers Hyderabad,A Ashish Reddy,5,6,1,0,83.33,c KM Jadhav b A Nehra,3
2,Sunrisers Hyderabad,DJG Sammy,18,20,0,1,90.0,not out,4
2,Sunrisers Hyderabad,KC Sangakkara,8,14,0,0,57.14,c UT Yadav b J Botha,5
2,Sunrisers Hyderabad,GH Vihari,11,9,2,0,122.22,not out,6
