innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,E Malinga,4.0,0,46,0,11.5,4,1,0
1,Sunrisers Hyderabad,Nithish Kumar Reddy,3.0,0,27,0,9.0,8,0,0
1,Sunrisers Hyderabad,PJ Cummins,4.0,0,20,1,5.0,12,0,0
1,Sunrisers Hyderabad,PP Hinge,3.0,0,17,2,5.67,10,0,0
1,Sunrisers Hyderabad,Sakib Hussain,4.0,0,37,2,9.25,7,3,0
1,Sunrisers Hyderabad,Shivang Kumar,2.0,0,19,0,9.5,2,2,0
2,Gujarat Titans,JO Holder,4.0,0,20,3,5.0,15,1,0
2,Gujarat Titans,K Rabada,4.0,0,28,3,7.0,13,0,0
2,Gujarat Titans,M Prasidh Krishna,3.0,0,23,2,7.67,10,0,0
2,Gujarat Titans,Mohammed Siraj,3.0,1,11,1,3.67,13,0,0
2,Gujarat Titans,Rashid Khan,0.5,0,3,1,3.6,2,0,0
