innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,JH Kallis,17,14,3,0,121.43,c KB Arun Karthik b CK Langeveldt,1
1,Kolkata Knight Riders,EJG Morgan,2,5,0,0,40.0,c LA Pomersbach b Z Khan,2
1,Kolkata Knight Riders,G Gambhir,7,9,1,0,77.78,c AB de Villiers b S Aravind,3
1,Kolkata Knight Riders,MK Tiwary,19,24,1,0,79.17,not out,4
1,Kolkata Knight Riders,YK Pathan,36,24,2,3,150.0,c A Mithun b CK Langeveldt,5
1,Kolkata Knight Riders,MV Boucher,1,2,0,0,50.0,not out,6
2,Royal Challengers Bangalore,CH Gayle,38,12,6,2,316.67,c JH Kallis b B Lee,1
2,Royal Challengers Bangalore,LA Pomersbach,16,14,2,0,114.29,c JD Unadkat b JH Kallis,2
2,Royal Challengers Bangalore,V Kohli,15,15,2,0,100.0,c MV Boucher b JH Kallis,3
2,Royal Challengers Bangalore,AB de Villiers,13,13,2,0,100.0,not out,4
2,Royal Challengers Bangalore,M Kaif,15,13,1,0,115.38,c R Bhatia b JD Unadkat,5
2,Royal Challengers Bangalore,KB Arun Karthik,1,2,0,0,50.0,c JD Unadkat b Iqbal Abdulla,6
2,Royal Challengers Bangalore,SS Tiwary,1,5,0,0,20.0,run out (G Gambhir),7
