innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,EJG Morgan,15,3.3
1,Kolkata Knight Riders,2,JH Kallis,21,4.5
1,Kolkata Knight Riders,3,G Gambhir,30,6.3
1,Kolkata Knight Riders,4,YK Pathan,83,13.2
2,Royal Challengers Bangalore,1,CH Gayle,44,3.4
2,Royal Challengers Bangalore,2,LA Pomersbach,65,6.5
2,Royal Challengers Bangalore,3,V Kohli,72,8.3
2,Royal Challengers Bangalore,4,M Kaif,95,11.4
2,Royal Challengers Bangalore,5,KB Arun Karthik,96,12.1
2,Royal Challengers Bangalore,6,SS Tiwary,101,13.2
