match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2010-03-12,Kolkata Knight Riders,Dr DY Patil Sports Academy,54,35,3,3,154.29,c MK Tiwary b BJ Hodge,1
5,2010-03-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",38,17,4,3,223.53,b R Ashwin,1
12,2010-03-19,Kings XI Punjab,Barabati Stadium,33,12,4,2,275.0,c DPMD Jayawardene b SJ Srivastava,1
15,2010-03-21,Delhi Daredevils,Barabati Stadium,24,14,4,1,171.43,c KD Karthik b S Ladda,2
22,2010-03-26,Rajasthan Royals,"Sardar Patel Stadium, Motera",1,3,0,0,33.33,c YK Pathan b S Narwal,1
25,2010-03-28,Mumbai Indians,Dr DY Patil Sports Academy,0,2,0,0,0.0,c SR Tendulkar b Harbhajan Singh,1
30,2010-04-01,Kolkata Knight Riders,Eden Gardens,9,5,2,0,180.0,c CA Pujara b AB Agarkar,2
33,2010-04-03,Mumbai Indians,Brabourne Stadium,19,14,1,1,135.71,b Z Khan,2
36,2010-04-05,Rajasthan Royals,"Vidarbha Cricket Association Stadium, Jamtha",34,17,3,3,200.0,c MJ Lumb b AP Dole,2
40,2010-04-08,Royal Challengers Bangalore,M Chinnaswamy Stadium,32,19,3,2,168.42,st RV Uthappa b A Kumble,1
42,2010-04-10,Chennai Super Kings,"Vidarbha Cricket Association Stadium, Jamtha",7,8,1,0,87.5,c MS Dhoni b R Ashwin,2
46,2010-04-12,Royal Challengers Bangalore,"Vidarbha Cricket Association Stadium, Jamtha",0,1,0,0,0.0,c RV Uthappa b DW Steyn,2
51,2010-04-16,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,9,5,2,0,180.0,c J Theron b IK Pathan,1
55,2010-04-18,Delhi Daredevils,Feroz Shah Kotla,10,9,2,0,111.11,c G Gambhir b A Nehra,1
58,2010-04-22,Chennai Super Kings,Dr DY Patil Sports Academy,15,20,1,1,75.0,c S Anirudha b DE Bollinger,1
59,2010-04-24,Royal Challengers Bangalore,Dr DY Patil Sports Academy,4,4,1,0,100.0,c JH Kallis b A Kumble,1
