match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2011-04-10,Delhi Daredevils,Feroz Shah Kotla,46,50,3,1,92.0,not out,2
8,2011-04-12,Royal Challengers Bangalore,M Chinnaswamy Stadium,55,46,7,0,119.57,not out,2
13,2011-04-15,Kochi Tuskers Kerala,Wankhede Stadium,100,66,12,3,151.52,not out,2
21,2011-04-20,Pune Warriors,Wankhede Stadium,35,39,2,0,89.74,c AC Thomas b R Sharma,2
25,2011-04-22,Chennai Super Kings,Wankhede Stadium,5,8,1,0,62.5,c MEK Hussey b DE Bollinger,2
27,2011-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",28,24,4,0,116.67,c DW Steyn b A Mishra,2
34,2011-04-29,Rajasthan Royals,Sawai Mansingh Stadium,7,7,1,0,100.0,st DH Yagnik b AL Menaria,2
40,2011-05-02,Kings XI Punjab,Wankhede Stadium,51,45,3,1,113.33,c AM Nayar b RJ Harris,2
44,2011-05-04,Pune Warriors,Dr DY Patil Sports Academy,24,24,5,0,100.0,c JD Ryder b Yuvraj Singh,2
49,2011-05-07,Delhi Daredevils,Wankhede Stadium,14,14,3,0,100.0,b IK Pathan,2
54,2011-05-10,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",6,9,1,0,66.67,c SE Marsh b P Kumar,2
59,2011-05-14,Deccan Chargers,Wankhede Stadium,37,42,3,0,88.1,lbw b Anand Rajan,1
66,2011-05-20,Rajasthan Royals,Wankhede Stadium,31,35,3,0,88.57,c SR Watson b A Singh,2
70,2011-05-22,Kolkata Knight Riders,Eden Gardens,38,27,6,0,140.74,c G Gambhir b R Bhatia,2
72,2011-05-25,Kolkata Knight Riders,Wankhede Stadium,36,28,6,0,128.57,c MK Tiwary b JH Kallis,2
73,2011-05-27,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",40,24,7,0,166.67,st AB de Villiers b J Syed Mohammad,2
