innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,19,2,Mumbai Indians,HH Pandya,DL Chahar,IJ Gould,,struck down,False
2,7,3,Chennai Super Kings,SK Raina,MJ McClenaghan,IJ Gould,,upheld,False
2,10,2,Chennai Super Kings,SK Raina,RD Chahar,Nitin Menon,,struck down,False
