match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2017-04-08,Rising Pune Supergiant,Holkar Cricket Stadium,14,9,3,0,155.56,b Imran Tahir,3
11,2017-04-13,Kolkata Knight Riders,Eden Gardens,25,17,2,2,147.06,c CR Woakes b UT Yadav,6
15,2017-04-15,Delhi Daredevils,Feroz Shah Kotla,7,5,1,0,140.0,c Z Khan b S Nadeem,3
19,2017-04-17,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0,2,0,0,0.0,b Rashid Khan,6
22,2017-04-20,Mumbai Indians,Holkar Cricket Stadium,11,15,0,0,73.33,b KH Pandya,3
26,2017-04-23,Gujarat Lions,Saurashtra Cricket Association Stadium,10,5,0,1,200.0,run out (Basil Thampi),7
33,2017-04-28,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,4,0,0,50.0,b S Kaul,6
43,2017-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,21,25,1,0,84.0,b SR Watson,5
49,2017-05-09,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",38,33,2,1,115.15,st RV Uthappa b Kuldeep Yadav,4
51,2017-05-11,Mumbai Indians,Wankhede Stadium,93,55,11,3,169.09,not out,2
55,2017-05-14,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,13,17,0,1,76.47,c MS Dhoni b DT Christian,2
